bin_id,area,latitude,longitude,fill_level,waste_type,timestamp,alert_flag
KUK_012,Kukatpally,17.486756,78.401121,82,Plastic,2025-06-26,High
KUK_012,Kukatpally,17.486756,78.401121,20,Plastic,2024-07-16,Low
KUK_012,Kukatpally,17.486756,78.401121,94,Mixed,2026-03-12,High
KUK_012,Kukatpally,17.486756,78.401121,61,E-Waste,2025-05-11,Medium
KUK_012,Kukatpally,17.486756,78.401121,83,E-Waste,2026-03-21,High
KUK_012,Kukatpally,17.486756,78.401121,58,E-Waste,2026-05-11,Low
KUK_012,Kukatpally,17.486756,78.401121,60,Plastic,2024-12-08,Medium
KUK_012,Kukatpally,17.486756,78.401121,93,Plastic,2026-10-26,High
KUK_012,Kukatpally,17.486756,78.401121,19,Plastic,2024-02-04,Low
KUK_012,Kukatpally,17.486756,78.401121,46,Mixed,2026-03-15,Low
KUK_012,Kukatpally,17.486756,78.401121,51,Plastic,2025-09-26,Low
KUK_012,Kukatpally,17.486756,78.401121,65,Plastic,2025-09-07,Medium
KUK_012,Kukatpally,17.486756,78.401121,90,Mixed,2026-05-08,High
KUK_012,Kukatpally,17.486756,78.401121,91,Mixed,2024-02-26,High
KUK_012,Kukatpally,17.486756,78.401121,28,Organic,2024-06-15,Low
KUK_012,Kukatpally,17.486756,78.401121,15,Organic,2025-10-27,Low
KUK_012,Kukatpally,17.486756,78.401121,98,Plastic,2026-07-25,High
KUK_012,Kukatpally,17.486756,78.401121,53,Mixed,2024-10-22,Low
KUK_012,Kukatpally,17.486756,78.401121,22,Mixed,2024-03-22,Low
KUK_012,Kukatpally,17.486756,78.401121,14,Plastic,2025-03-25,Low
KUK_012,Kukatpally,17.486756,78.401121,21,Mixed,2024-02-08,Low
KUK_012,Kukatpally,17.486756,78.401121,81,Organic,2026-11-24,High
KUK_012,Kukatpally,17.486756,78.401121,14,Mixed,2026-08-14,Low
KUK_012,Kukatpally,17.486756,78.401121,41,Mixed,2024-04-26,Low
KUK_012,Kukatpally,17.486756,78.401121,96,Mixed,2025-05-17,High
KUK_012,Kukatpally,17.486756,78.401121,37,Organic,2026-01-06,Low
KUK_012,Kukatpally,17.486756,78.401121,66,Organic,2026-03-24,Medium
KUK_012,Kukatpally,17.486756,78.401121,27,E-Waste,2026-05-16,Low
KUK_012,Kukatpally,17.486756,78.401121,61,E-Waste,2026-06-06,Medium
KUK_012,Kukatpally,17.486756,78.401121,38,Mixed,2026-10-25,Low
KUK_012,Kukatpally,17.486756,78.401121,80,Mixed,2025-07-30,High
KUK_012,Kukatpally,17.486756,78.401121,97,Organic,2024-09-12,High
KUK_012,Kukatpally,17.486756,78.401121,12,Mixed,2025-07-17,Low
KUK_012,Kukatpally,17.486756,78.401121,48,Organic,2024-04-19,Low
KUK_012,Kukatpally,17.486756,78.401121,20,Mixed,2025-03-18,Low
KUK_012,Kukatpally,17.486756,78.401121,56,Mixed,2025-04-27,Low
KUK_012,Kukatpally,17.486756,78.401121,98,Plastic,2024-06-27,High
KUK_012,Kukatpally,17.486756,78.401121,94,Organic,2024-05-04,High
KUK_012,Kukatpally,17.486756,78.401121,82,Plastic,2025-05-02,High
KUK_012,Kukatpally,17.486756,78.401121,46,Mixed,2026-05-29,Low
KUK_012,Kukatpally,17.486756,78.401121,53,Mixed,2024-04-16,Low
KUK_012,Kukatpally,17.486756,78.401121,72,E-Waste,2024-09-20,Medium
KUK_012,Kukatpally,17.486756,78.401121,47,Mixed,2026-10-25,Low
KUK_012,Kukatpally,17.486756,78.401121,35,Plastic,2024-05-19,Low
KUK_012,Kukatpally,17.486756,78.401121,23,Plastic,2026-06-14,Low
KUK_012,Kukatpally,17.486756,78.401121,16,E-Waste,2025-02-10,Low
KUK_012,Kukatpally,17.486756,78.401121,91,Mixed,2026-05-25,High
KUK_012,Kukatpally,17.486756,78.401121,32,Organic,2026-08-19,Low
KUK_012,Kukatpally,17.486756,78.401121,93,E-Waste,2026-04-08,High
KUK_012,Kukatpally,17.486756,78.401121,52,E-Waste,2024-11-19,Low
KUK_012,Kukatpally,17.486756,78.401121,57,Organic,2024-05-15,Low
KUK_012,Kukatpally,17.486756,78.401121,54,Mixed,2025-04-20,Low
KUK_012,Kukatpally,17.486756,78.401121,27,Plastic,2026-11-17,Low
KUK_012,Kukatpally,17.486756,78.401121,47,Organic,2026-09-16,Low
KUK_012,Kukatpally,17.486756,78.401121,70,Mixed,2026-01-17,Medium
KUK_012,Kukatpally,17.486756,78.401121,27,Mixed,2024-03-01,Low
KUK_012,Kukatpally,17.486756,78.401121,71,Organic,2026-08-17,Medium
KUK_012,Kukatpally,17.486756,78.401121,31,E-Waste,2024-06-29,Low
KUK_012,Kukatpally,17.486756,78.401121,34,Organic,2026-06-12,Low
KUK_012,Kukatpally,17.486756,78.401121,37,Mixed,2025-02-25,Low
KUK_012,Kukatpally,17.486756,78.401121,57,Organic,2026-06-01,Low
KUK_012,Kukatpally,17.486756,78.401121,31,Mixed,2025-02-09,Low
KUK_012,Kukatpally,17.486756,78.401121,79,Plastic,2025-07-08,Medium
KUK_012,Kukatpally,17.486756,78.401121,75,Plastic,2026-05-10,Medium
KUK_012,Kukatpally,17.486756,78.401121,54,Organic,2025-09-17,Low
KUK_012,Kukatpally,17.486756,78.401121,89,E-Waste,2024-10-06,High
KUK_012,Kukatpally,17.486756,78.401121,28,Organic,2026-08-29,Low
KUK_012,Kukatpally,17.486756,78.401121,41,Organic,2025-01-22,Low
KUK_012,Kukatpally,17.486756,78.401121,13,Plastic,2024-07-11,Low
KUK_012,Kukatpally,17.486756,78.401121,80,Mixed,2024-09-04,High
KUK_012,Kukatpally,17.486756,78.401121,95,E-Waste,2025-03-31,High
KUK_012,Kukatpally,17.486756,78.401121,49,Organic,2025-06-11,Low
KUK_012,Kukatpally,17.486756,78.401121,65,Organic,2024-09-25,Medium
KUK_012,Kukatpally,17.486756,78.401121,53,E-Waste,2026-02-16,Low
KUK_012,Kukatpally,17.486756,78.401121,77,Organic,2026-08-18,Medium
KUK_012,Kukatpally,17.486756,78.401121,78,E-Waste,2026-11-07,Medium
KUK_012,Kukatpally,17.486756,78.401121,24,Organic,2026-03-09,Low
KUK_012,Kukatpally,17.486756,78.401121,17,Organic,2024-06-13,Low
KUK_012,Kukatpally,17.486756,78.401121,26,Plastic,2026-11-30,Low
KUK_012,Kukatpally,17.486756,78.401121,92,Organic,2025-05-23,High
KUK_012,Kukatpally,17.486756,78.401121,39,Mixed,2026-08-30,Low
KUK_012,Kukatpally,17.486756,78.401121,63,Organic,2025-07-02,Medium
KUK_012,Kukatpally,17.486756,78.401121,61,Mixed,2026-09-20,Medium
KUK_012,Kukatpally,17.486756,78.401121,37,Plastic,2026-07-19,Low
KUK_012,Kukatpally,17.486756,78.401121,73,Plastic,2024-08-22,Medium
KUK_012,Kukatpally,17.486756,78.401121,45,E-Waste,2024-03-09,Low
KUK_012,Kukatpally,17.486756,78.401121,99,E-Waste,2026-11-29,High
KUK_012,Kukatpally,17.486756,78.401121,43,Mixed,2026-07-20,Low
KUK_012,Kukatpally,17.486756,78.401121,85,Mixed,2025-11-16,High
KUK_013,Kukatpally,17.501937,78.40387,57,Mixed,2024-08-03,Low
KUK_013,Kukatpally,17.501937,78.40387,45,Plastic,2025-07-14,Low
KUK_013,Kukatpally,17.501937,78.40387,91,Organic,2026-04-13,High
KUK_013,Kukatpally,17.501937,78.40387,69,E-Waste,2026-08-26,Medium
KUK_013,Kukatpally,17.501937,78.40387,70,Organic,2024-05-05,Medium
KUK_013,Kukatpally,17.501937,78.40387,45,Organic,2025-03-09,Low
KUK_013,Kukatpally,17.501937,78.40387,80,E-Waste,2025-01-14,High
KUK_013,Kukatpally,17.501937,78.40387,27,E-Waste,2024-01-18,Low
KUK_013,Kukatpally,17.501937,78.40387,99,Mixed,2025-01-12,High
KUK_013,Kukatpally,17.501937,78.40387,29,Plastic,2025-01-25,Low
KUK_013,Kukatpally,17.501937,78.40387,17,Mixed,2024-05-07,Low
KUK_013,Kukatpally,17.501937,78.40387,18,E-Waste,2024-10-06,Low
KUK_013,Kukatpally,17.501937,78.40387,97,Organic,2024-07-26,High
KUK_013,Kukatpally,17.501937,78.40387,59,Plastic,2025-09-24,Low
KUK_013,Kukatpally,17.501937,78.40387,70,E-Waste,2025-09-18,Medium
KUK_013,Kukatpally,17.501937,78.40387,80,Organic,2026-08-20,High
KUK_013,Kukatpally,17.501937,78.40387,97,E-Waste,2024-08-07,High
KUK_013,Kukatpally,17.501937,78.40387,84,Organic,2024-10-01,High
KUK_013,Kukatpally,17.501937,78.40387,13,Mixed,2025-11-14,Low
KUK_013,Kukatpally,17.501937,78.40387,59,Plastic,2024-02-06,Low
KUK_013,Kukatpally,17.501937,78.40387,84,E-Waste,2025-07-20,High
KUK_013,Kukatpally,17.501937,78.40387,83,Plastic,2026-10-23,High
KUK_013,Kukatpally,17.501937,78.40387,44,Plastic,2025-07-28,Low
KUK_013,Kukatpally,17.501937,78.40387,98,Mixed,2026-08-19,High
KUK_013,Kukatpally,17.501937,78.40387,39,Plastic,2025-10-04,Low
KUK_013,Kukatpally,17.501937,78.40387,61,Organic,2024-01-10,Medium
KUK_013,Kukatpally,17.501937,78.40387,77,Organic,2024-05-11,Medium
KUK_013,Kukatpally,17.501937,78.40387,55,E-Waste,2025-03-21,Low
KUK_013,Kukatpally,17.501937,78.40387,76,Organic,2024-04-16,Medium
KUK_013,Kukatpally,17.501937,78.40387,72,Mixed,2024-04-20,Medium
KUK_013,Kukatpally,17.501937,78.40387,42,Plastic,2024-04-17,Low
KUK_013,Kukatpally,17.501937,78.40387,91,E-Waste,2024-09-21,High
KUK_013,Kukatpally,17.501937,78.40387,70,Mixed,2024-02-10,Medium
KUK_013,Kukatpally,17.501937,78.40387,79,Organic,2024-02-12,Medium
KUK_013,Kukatpally,17.501937,78.40387,96,Organic,2024-12-03,High
KUK_013,Kukatpally,17.501937,78.40387,26,E-Waste,2024-07-21,Low
KUK_013,Kukatpally,17.501937,78.40387,52,E-Waste,2024-02-12,Low
KUK_013,Kukatpally,17.501937,78.40387,52,Organic,2026-06-30,Low
KUK_013,Kukatpally,17.501937,78.40387,72,Organic,2026-03-22,Medium
KUK_013,Kukatpally,17.501937,78.40387,30,E-Waste,2024-08-23,Low
KUK_013,Kukatpally,17.501937,78.40387,12,E-Waste,2026-04-21,Low
KUK_013,Kukatpally,17.501937,78.40387,19,E-Waste,2025-03-29,Low
KUK_013,Kukatpally,17.501937,78.40387,70,E-Waste,2024-06-19,Medium
KUK_013,Kukatpally,17.501937,78.40387,65,E-Waste,2024-12-31,Medium
KUK_013,Kukatpally,17.501937,78.40387,68,E-Waste,2025-12-02,Medium
KUK_013,Kukatpally,17.501937,78.40387,38,E-Waste,2025-11-01,Low
KUK_013,Kukatpally,17.501937,78.40387,86,E-Waste,2025-07-23,High
KUK_013,Kukatpally,17.501937,78.40387,33,Mixed,2026-10-03,Low
KUK_013,Kukatpally,17.501937,78.40387,79,E-Waste,2026-06-02,Medium
KUK_013,Kukatpally,17.501937,78.40387,28,Mixed,2025-11-19,Low
KUK_013,Kukatpally,17.501937,78.40387,64,Plastic,2024-02-06,Medium
KUK_013,Kukatpally,17.501937,78.40387,51,Organic,2024-10-07,Low
KUK_013,Kukatpally,17.501937,78.40387,65,Mixed,2026-08-12,Medium
KUK_013,Kukatpally,17.501937,78.40387,21,Mixed,2026-03-07,Low
KUK_013,Kukatpally,17.501937,78.40387,38,Organic,2025-04-25,Low
KUK_013,Kukatpally,17.501937,78.40387,20,Plastic,2024-11-21,Low
KUK_013,Kukatpally,17.501937,78.40387,55,Plastic,2024-04-25,Low
KUK_013,Kukatpally,17.501937,78.40387,82,Organic,2024-07-04,High
KUK_013,Kukatpally,17.501937,78.40387,39,Mixed,2025-07-12,Low
KUK_013,Kukatpally,17.501937,78.40387,27,E-Waste,2024-01-04,Low
KUK_013,Kukatpally,17.501937,78.40387,15,Mixed,2025-09-13,Low
KUK_013,Kukatpally,17.501937,78.40387,73,Organic,2024-05-24,Medium
KUK_013,Kukatpally,17.501937,78.40387,27,Plastic,2026-03-28,Low
KUK_013,Kukatpally,17.501937,78.40387,52,Mixed,2024-06-27,Low
KUK_013,Kukatpally,17.501937,78.40387,20,Mixed,2025-03-18,Low
KUK_013,Kukatpally,17.501937,78.40387,92,Organic,2026-02-17,High
KUK_013,Kukatpally,17.501937,78.40387,62,E-Waste,2025-08-11,Medium
KUK_013,Kukatpally,17.501937,78.40387,94,Mixed,2024-04-30,High
KUK_013,Kukatpally,17.501937,78.40387,10,Mixed,2026-05-02,Low
KUK_013,Kukatpally,17.501937,78.40387,23,Plastic,2025-05-11,Low
KUK_013,Kukatpally,17.501937,78.40387,30,Plastic,2026-04-06,Low
KUK_013,Kukatpally,17.501937,78.40387,81,Mixed,2024-05-25,High
KUK_013,Kukatpally,17.501937,78.40387,20,Organic,2024-12-14,Low
KUK_013,Kukatpally,17.501937,78.40387,77,Plastic,2025-06-11,Medium
KUK_013,Kukatpally,17.501937,78.40387,96,Organic,2024-09-30,High
KUK_013,Kukatpally,17.501937,78.40387,40,Plastic,2026-10-08,Low
KUK_013,Kukatpally,17.501937,78.40387,22,E-Waste,2025-07-05,Low
KUK_013,Kukatpally,17.501937,78.40387,79,E-Waste,2024-06-20,Medium
KUK_013,Kukatpally,17.501937,78.40387,56,E-Waste,2024-12-26,Low
KUK_013,Kukatpally,17.501937,78.40387,71,Organic,2026-07-22,Medium
KUK_013,Kukatpally,17.501937,78.40387,38,Organic,2024-03-19,Low
KUK_013,Kukatpally,17.501937,78.40387,69,Plastic,2025-09-13,Medium
KUK_013,Kukatpally,17.501937,78.40387,16,E-Waste,2026-02-26,Low
KUK_013,Kukatpally,17.501937,78.40387,75,Organic,2026-02-05,Medium
KUK_013,Kukatpally,17.501937,78.40387,56,E-Waste,2024-12-08,Low
KUK_013,Kukatpally,17.501937,78.40387,54,E-Waste,2025-09-24,Low
KUK_013,Kukatpally,17.501937,78.40387,65,Mixed,2026-08-02,Medium
KUK_013,Kukatpally,17.501937,78.40387,95,E-Waste,2025-07-10,High
KUK_013,Kukatpally,17.501937,78.40387,20,Plastic,2026-08-01,Low
KUK_013,Kukatpally,17.501937,78.40387,49,Organic,2025-06-26,Low
KUK_013,Kukatpally,17.501937,78.40387,23,Mixed,2026-03-09,Low
KUK_013,Kukatpally,17.501937,78.40387,12,Mixed,2025-04-17,Low
KUK_013,Kukatpally,17.501937,78.40387,75,Organic,2025-11-24,Medium
KUK_013,Kukatpally,17.501937,78.40387,58,Mixed,2024-06-27,Low
KUK_013,Kukatpally,17.501937,78.40387,58,E-Waste,2024-05-18,Low
KUK_013,Kukatpally,17.501937,78.40387,76,E-Waste,2024-02-04,Medium
KUK_013,Kukatpally,17.501937,78.40387,50,E-Waste,2024-11-19,Low
KUK_013,Kukatpally,17.501937,78.40387,25,Plastic,2026-07-26,Low
KUK_013,Kukatpally,17.501937,78.40387,85,Plastic,2024-02-14,High
KUK_013,Kukatpally,17.501937,78.40387,100,Mixed,2026-09-19,High
KUK_014,Kukatpally,17.501014,78.398159,19,Plastic,2025-12-22,Low
KUK_014,Kukatpally,17.501014,78.398159,57,Plastic,2026-03-21,Low
KUK_014,Kukatpally,17.501014,78.398159,85,E-Waste,2026-09-02,High
KUK_014,Kukatpally,17.501014,78.398159,16,Mixed,2026-11-17,Low
KUK_014,Kukatpally,17.501014,78.398159,48,Plastic,2025-11-15,Low
KUK_014,Kukatpally,17.501014,78.398159,75,Mixed,2026-01-16,Medium
KUK_014,Kukatpally,17.501014,78.398159,72,Organic,2025-08-22,Medium
KUK_014,Kukatpally,17.501014,78.398159,40,Plastic,2026-07-17,Low
KUK_014,Kukatpally,17.501014,78.398159,94,Organic,2026-12-12,High
KUK_014,Kukatpally,17.501014,78.398159,26,E-Waste,2025-06-17,Low
KUK_014,Kukatpally,17.501014,78.398159,99,Organic,2024-08-27,High
KUK_014,Kukatpally,17.501014,78.398159,93,Plastic,2025-06-20,High
KUK_014,Kukatpally,17.501014,78.398159,22,Mixed,2026-11-25,Low
KUK_014,Kukatpally,17.501014,78.398159,99,Plastic,2026-07-19,High
KUK_014,Kukatpally,17.501014,78.398159,10,Organic,2024-10-22,Low
KUK_014,Kukatpally,17.501014,78.398159,50,Organic,2024-02-14,Low
KUK_014,Kukatpally,17.501014,78.398159,46,Organic,2025-05-07,Low
KUK_014,Kukatpally,17.501014,78.398159,52,Plastic,2026-04-21,Low
KUK_014,Kukatpally,17.501014,78.398159,89,Organic,2025-06-12,High
KUK_014,Kukatpally,17.501014,78.398159,10,Mixed,2026-04-15,Low
KUK_014,Kukatpally,17.501014,78.398159,53,E-Waste,2025-02-26,Low
KUK_014,Kukatpally,17.501014,78.398159,80,Organic,2026-05-31,High
KUK_014,Kukatpally,17.501014,78.398159,38,Organic,2026-12-09,Low
KUK_014,Kukatpally,17.501014,78.398159,95,Organic,2026-11-06,High
KUK_014,Kukatpally,17.501014,78.398159,60,Mixed,2025-08-06,Medium
KUK_014,Kukatpally,17.501014,78.398159,22,Mixed,2026-03-30,Low
KUK_014,Kukatpally,17.501014,78.398159,24,Plastic,2025-09-11,Low
KUK_014,Kukatpally,17.501014,78.398159,60,Organic,2024-11-21,Medium
KUK_014,Kukatpally,17.501014,78.398159,16,E-Waste,2026-11-08,Low
KUK_014,Kukatpally,17.501014,78.398159,60,Mixed,2024-04-24,Medium
KUK_014,Kukatpally,17.501014,78.398159,58,E-Waste,2025-09-14,Low
KUK_014,Kukatpally,17.501014,78.398159,16,E-Waste,2026-10-27,Low
KUK_014,Kukatpally,17.501014,78.398159,60,Plastic,2026-01-03,Medium
KUK_014,Kukatpally,17.501014,78.398159,78,Plastic,2025-03-31,Medium
KUK_014,Kukatpally,17.501014,78.398159,35,Organic,2025-10-09,Low
KUK_014,Kukatpally,17.501014,78.398159,11,E-Waste,2024-07-09,Low
KUK_014,Kukatpally,17.501014,78.398159,36,Plastic,2025-08-30,Low
KUK_014,Kukatpally,17.501014,78.398159,31,Organic,2026-01-29,Low
KUK_014,Kukatpally,17.501014,78.398159,47,Plastic,2024-08-13,Low
KUK_014,Kukatpally,17.501014,78.398159,74,Mixed,2024-10-01,Medium
KUK_014,Kukatpally,17.501014,78.398159,15,Mixed,2025-11-17,Low
KUK_014,Kukatpally,17.501014,78.398159,27,Mixed,2024-07-26,Low
KUK_014,Kukatpally,17.501014,78.398159,93,Mixed,2026-02-23,High
KUK_014,Kukatpally,17.501014,78.398159,87,Plastic,2026-06-18,High
KUK_014,Kukatpally,17.501014,78.398159,38,E-Waste,2026-06-02,Low
KUK_014,Kukatpally,17.501014,78.398159,59,Organic,2024-05-05,Low
KUK_014,Kukatpally,17.501014,78.398159,77,E-Waste,2025-10-22,Medium
KUK_014,Kukatpally,17.501014,78.398159,67,E-Waste,2025-07-02,Medium
KUK_014,Kukatpally,17.501014,78.398159,30,E-Waste,2026-05-03,Low
KUK_014,Kukatpally,17.501014,78.398159,76,Mixed,2025-05-08,Medium
KUK_014,Kukatpally,17.501014,78.398159,18,E-Waste,2024-04-17,Low
KUK_014,Kukatpally,17.501014,78.398159,37,E-Waste,2026-02-05,Low
KUK_014,Kukatpally,17.501014,78.398159,61,Organic,2026-12-19,Medium
KUK_014,Kukatpally,17.501014,78.398159,15,E-Waste,2026-07-18,Low
KUK_014,Kukatpally,17.501014,78.398159,48,E-Waste,2024-08-05,Low
KUK_014,Kukatpally,17.501014,78.398159,33,Organic,2024-07-13,Low
KUK_014,Kukatpally,17.501014,78.398159,91,Organic,2024-01-13,High
KUK_014,Kukatpally,17.501014,78.398159,80,Mixed,2024-08-14,High
KUK_014,Kukatpally,17.501014,78.398159,89,Organic,2025-12-08,High
KUK_014,Kukatpally,17.501014,78.398159,31,E-Waste,2024-10-23,Low
KUK_014,Kukatpally,17.501014,78.398159,45,Mixed,2024-06-04,Low
KUK_014,Kukatpally,17.501014,78.398159,28,E-Waste,2024-05-18,Low
KUK_014,Kukatpally,17.501014,78.398159,23,Mixed,2025-09-11,Low
KUK_014,Kukatpally,17.501014,78.398159,59,Organic,2025-10-23,Low
KUK_014,Kukatpally,17.501014,78.398159,82,Organic,2025-09-23,High
KUK_014,Kukatpally,17.501014,78.398159,50,Plastic,2025-02-09,Low
KUK_014,Kukatpally,17.501014,78.398159,76,Organic,2025-12-01,Medium
KUK_014,Kukatpally,17.501014,78.398159,56,Organic,2024-04-11,Low
KUK_014,Kukatpally,17.501014,78.398159,23,Mixed,2024-10-24,Low
KUK_014,Kukatpally,17.501014,78.398159,27,Mixed,2024-04-04,Low
KUK_014,Kukatpally,17.501014,78.398159,32,Plastic,2026-07-24,Low
KUK_014,Kukatpally,17.501014,78.398159,87,Organic,2025-05-02,High
KUK_014,Kukatpally,17.501014,78.398159,52,Plastic,2024-07-29,Low
KUK_014,Kukatpally,17.501014,78.398159,22,Mixed,2025-10-30,Low
KUK_014,Kukatpally,17.501014,78.398159,19,E-Waste,2024-01-30,Low
KUK_014,Kukatpally,17.501014,78.398159,65,Plastic,2025-04-17,Medium
KUK_014,Kukatpally,17.501014,78.398159,74,Plastic,2026-12-02,Medium
KUK_014,Kukatpally,17.501014,78.398159,87,Organic,2026-12-14,High
KUK_014,Kukatpally,17.501014,78.398159,88,Organic,2024-06-19,High
KUK_014,Kukatpally,17.501014,78.398159,21,Organic,2026-01-03,Low
KUK_014,Kukatpally,17.501014,78.398159,21,Plastic,2025-04-05,Low
KUK_014,Kukatpally,17.501014,78.398159,72,Plastic,2025-12-30,Medium
KUK_014,Kukatpally,17.501014,78.398159,27,Mixed,2024-12-30,Low
KUK_014,Kukatpally,17.501014,78.398159,41,Organic,2024-02-26,Low
KUK_014,Kukatpally,17.501014,78.398159,25,Organic,2024-07-03,Low
KUK_014,Kukatpally,17.501014,78.398159,92,Organic,2026-05-14,High
KUK_014,Kukatpally,17.501014,78.398159,50,Plastic,2026-11-30,Low
KUK_014,Kukatpally,17.501014,78.398159,37,Organic,2026-03-19,Low
KUK_014,Kukatpally,17.501014,78.398159,44,E-Waste,2025-10-08,Low
KUK_014,Kukatpally,17.501014,78.398159,28,Organic,2026-03-10,Low
KUK_014,Kukatpally,17.501014,78.398159,54,Mixed,2025-08-16,Low
KUK_014,Kukatpally,17.501014,78.398159,87,E-Waste,2024-09-05,High
KUK_014,Kukatpally,17.501014,78.398159,20,Mixed,2025-12-04,Low
KUK_014,Kukatpally,17.501014,78.398159,35,Organic,2024-03-30,Low
KUK_014,Kukatpally,17.501014,78.398159,58,Mixed,2026-06-28,Low
KUK_014,Kukatpally,17.501014,78.398159,16,Organic,2025-09-26,Low
KUK_014,Kukatpally,17.501014,78.398159,73,Mixed,2024-10-03,Medium
KUK_014,Kukatpally,17.501014,78.398159,61,Organic,2024-10-14,Medium
KUK_014,Kukatpally,17.501014,78.398159,39,Mixed,2026-01-14,Low
KUK_014,Kukatpally,17.501014,78.398159,57,Plastic,2026-06-14,Low
KUK_015,Kukatpally,17.503886,78.391957,49,Mixed,2025-09-21,Low
KUK_015,Kukatpally,17.503886,78.391957,43,Organic,2025-05-09,Low
KUK_015,Kukatpally,17.503886,78.391957,57,E-Waste,2025-09-28,Low
KUK_015,Kukatpally,17.503886,78.391957,65,Mixed,2025-05-25,Medium
KUK_015,Kukatpally,17.503886,78.391957,65,E-Waste,2025-06-05,Medium
KUK_015,Kukatpally,17.503886,78.391957,70,Mixed,2024-11-28,Medium
KUK_015,Kukatpally,17.503886,78.391957,25,Plastic,2026-09-03,Low
KUK_015,Kukatpally,17.503886,78.391957,75,E-Waste,2026-11-21,Medium
KUK_015,Kukatpally,17.503886,78.391957,84,Organic,2024-01-05,High
KUK_015,Kukatpally,17.503886,78.391957,49,Organic,2026-02-06,Low
KUK_015,Kukatpally,17.503886,78.391957,15,Mixed,2026-09-21,Low
KUK_015,Kukatpally,17.503886,78.391957,100,Plastic,2026-08-28,High
KUK_015,Kukatpally,17.503886,78.391957,57,E-Waste,2024-09-18,Low
KUK_015,Kukatpally,17.503886,78.391957,33,Plastic,2024-06-30,Low
KUK_015,Kukatpally,17.503886,78.391957,48,E-Waste,2024-04-22,Low
KUK_015,Kukatpally,17.503886,78.391957,98,Plastic,2026-06-23,High
KUK_015,Kukatpally,17.503886,78.391957,49,Mixed,2025-02-11,Low
KUK_015,Kukatpally,17.503886,78.391957,100,Organic,2025-12-27,High
KUK_015,Kukatpally,17.503886,78.391957,55,Organic,2024-10-30,Low
KUK_015,Kukatpally,17.503886,78.391957,13,Organic,2025-02-11,Low
KUK_015,Kukatpally,17.503886,78.391957,70,Organic,2024-01-22,Medium
KUK_015,Kukatpally,17.503886,78.391957,51,Mixed,2026-10-24,Low
KUK_015,Kukatpally,17.503886,78.391957,87,Mixed,2025-11-04,High
KUK_015,Kukatpally,17.503886,78.391957,56,Mixed,2024-08-24,Low
KUK_015,Kukatpally,17.503886,78.391957,17,Plastic,2025-03-24,Low
KUK_015,Kukatpally,17.503886,78.391957,52,Organic,2026-01-03,Low
KUK_015,Kukatpally,17.503886,78.391957,84,Plastic,2024-12-23,High
KUK_015,Kukatpally,17.503886,78.391957,76,Organic,2026-09-07,Medium
KUK_015,Kukatpally,17.503886,78.391957,91,E-Waste,2025-12-11,High
KUK_015,Kukatpally,17.503886,78.391957,83,Organic,2025-03-14,High
KUK_015,Kukatpally,17.503886,78.391957,81,Plastic,2024-01-22,High
KUK_015,Kukatpally,17.503886,78.391957,74,Plastic,2026-07-13,Medium
KUK_015,Kukatpally,17.503886,78.391957,97,E-Waste,2025-05-24,High
KUK_015,Kukatpally,17.503886,78.391957,88,Organic,2025-06-18,High
KUK_015,Kukatpally,17.503886,78.391957,84,Plastic,2024-06-03,High
KUK_015,Kukatpally,17.503886,78.391957,88,E-Waste,2024-06-29,High
KUK_015,Kukatpally,17.503886,78.391957,78,Organic,2025-01-13,Medium
KUK_015,Kukatpally,17.503886,78.391957,61,Organic,2026-02-06,Medium
KUK_015,Kukatpally,17.503886,78.391957,92,Organic,2024-07-31,High
KUK_015,Kukatpally,17.503886,78.391957,65,E-Waste,2025-03-24,Medium
KUK_015,Kukatpally,17.503886,78.391957,80,E-Waste,2026-01-10,High
KUK_015,Kukatpally,17.503886,78.391957,83,Mixed,2024-07-09,High
KUK_015,Kukatpally,17.503886,78.391957,85,Organic,2024-06-28,High
KUK_015,Kukatpally,17.503886,78.391957,32,Mixed,2026-06-24,Low
KUK_015,Kukatpally,17.503886,78.391957,25,Organic,2024-09-10,Low
KUK_015,Kukatpally,17.503886,78.391957,91,Mixed,2024-01-13,High
KUK_015,Kukatpally,17.503886,78.391957,17,Plastic,2024-08-22,Low
KUK_015,Kukatpally,17.503886,78.391957,96,E-Waste,2024-12-14,High
KUK_015,Kukatpally,17.503886,78.391957,51,Mixed,2026-02-08,Low
KUK_015,Kukatpally,17.503886,78.391957,36,Plastic,2025-04-12,Low
KUK_015,Kukatpally,17.503886,78.391957,76,Mixed,2024-07-13,Medium
KUK_015,Kukatpally,17.503886,78.391957,39,Mixed,2025-01-30,Low
KUK_015,Kukatpally,17.503886,78.391957,19,Organic,2024-01-29,Low
KUK_015,Kukatpally,17.503886,78.391957,11,Plastic,2024-11-05,Low
KUK_015,Kukatpally,17.503886,78.391957,48,Mixed,2024-03-26,Low
KUK_015,Kukatpally,17.503886,78.391957,54,E-Waste,2024-12-01,Low
KUK_015,Kukatpally,17.503886,78.391957,80,E-Waste,2025-04-30,High
KUK_015,Kukatpally,17.503886,78.391957,35,E-Waste,2026-07-15,Low
KUK_015,Kukatpally,17.503886,78.391957,35,E-Waste,2026-09-10,Low
KUK_015,Kukatpally,17.503886,78.391957,45,E-Waste,2024-09-09,Low
